inning,over,batsman,bowler,batsman_run,is_wicket,dismissal_kind,fielder
1,0,I Kishan,D Willey,0,0,,NA
1,0,I Kishan,D Willey,0,0,,NA
1,0,I Kishan,D Willey,0,0,,NA
1,0,I Kishan,D Willey,1,0,,NA
1,0,R Sharma,D Willey,0,0,,NA
1,0,R Sharma,D Willey,0,0,,NA
1,1,I Kishan,M Siraj,0,0,,NA
1,1,I Kishan,M Siraj,0,0,,NA
1,1,I Kishan,M Siraj,0,0,,NA
1,1,I Kishan,M Siraj,1,0,,NA
1,1,R Sharma,M Siraj,4,0,,NA
1,1,R Sharma,M Siraj,0,0,,NA
1,2,I Kishan,D Willey,2,0,,NA
1,2,I Kishan,D Willey,4,0,,NA
1,2,I Kishan,D Willey,0,0,,NA
1,2,I Kishan,D Willey,0,0,,NA
1,2,I Kishan,D Willey,1,0,,NA
1,2,R Sharma,D Willey,0,0,,NA
1,3,I Kishan,M Siraj,0,0,,NA
1,3,I Kishan,M Siraj,3,0,,NA
1,3,R Sharma,M Siraj,6,0,,NA
1,3,R Sharma,M Siraj,2,0,,NA
1,3,R Sharma,M Siraj,4,0,,NA
1,3,R Sharma,M Siraj,0,0,,NA
1,3,R Sharma,M Siraj,0,0,,NA
1,4,I Kishan,W Hasaranga,4,0,,NA
1,4,I Kishan,W Hasaranga,4,0,,NA
1,4,I Kishan,W Hasaranga,0,0,,NA
1,4,I Kishan,W Hasaranga,1,0,,NA
1,4,R Sharma,W Hasaranga,4,0,,NA
1,4,R Sharma,W Hasaranga,0,0,,NA
1,5,I Kishan,A Deep,0,0,,NA
1,5,I Kishan,A Deep,0,0,,NA
1,5,I Kishan,A Deep,1,0,,NA
1,5,R Sharma,A Deep,0,0,,NA
1,5,R Sharma,A Deep,2,0,,NA
1,5,R Sharma,A Deep,4,0,,NA
1,6,I Kishan,H Patel,1,0,,NA
1,6,R Sharma,H Patel,0,1,caught and bowled,
1,6,D Brevis,H Patel,0,0,,NA
1,6,D Brevis,H Patel,0,0,,NA
1,6,D Brevis,H Patel,0,0,,NA
1,6,D Brevis,H Patel,1,0,,NA
1,7,D Brevis,A Deep,4,0,,NA
1,7,D Brevis,A Deep,1,0,,NA
1,7,I Kishan,A Deep,1,0,,NA
1,7,D Brevis,A Deep,0,0,,NA
1,7,D Brevis,A Deep,0,0,,NA
1,7,D Brevis,A Deep,1,0,,NA
1,8,D Brevis,W Hasaranga,1,0,,NA
1,8,I Kishan,W Hasaranga,1,0,,NA
1,8,D Brevis,W Hasaranga,0,1,,lbw
1,8,S Yadav,W Hasaranga,1,0,,NA
1,8,I Kishan,W Hasaranga,1,0,,NA
1,8,S Yadav,W Hasaranga,0,0,,NA
1,9,I Kishan,A Deep,0,0,,NA
1,9,I Kishan,A Deep,0,1,caught,M Siraj
1,9,T Varma,A Deep,0,0,,NA
1,9,T Varma,A Deep,0,0,,NA
1,9,T Varma,A Deep,0,1,run out,G Maxwell
1,9,S Yadav,A Deep,0,0,,NA
1,10,K Pollard,W Hasaranga,0,1,,lbw
1,10,R Singh,W Hasaranga,0,0,,NA
1,10,R Singh,W Hasaranga,0,0,,NA
1,10,R Singh,W Hasaranga,0,0,,NA
1,10,R Singh,W Hasaranga,1,0,,NA
1,10,S Yadav,W Hasaranga,1,0,,NA
1,11,S Yadav,A Deep,1,0,,NA
1,11,R Singh,A Deep,0,0,,NA
1,11,R Singh,A Deep,0,0,,NA
1,11,R Singh,A Deep,0,0,,NA
1,11,R Singh,A Deep,1,0,,NA
1,11,S Yadav,A Deep,4,0,,NA
1,12,R Singh,S Ahmed,1,0,,NA
1,12,S Yadav,S Ahmed,0,0,,NA
1,12,S Yadav,S Ahmed,0,0,,NA
1,12,S Yadav,S Ahmed,1,0,,NA
1,12,R Singh,S Ahmed,1,0,,NA
1,12,S Yadav,S Ahmed,4,0,,NA
1,13,R Singh,H Patel,2,0,,NA
1,13,R Singh,H Patel,0,1,caught,K Karthik
1,13,J Unadkat,H Patel,1,0,,NA
1,13,S Yadav,H Patel,0,0,,NA
1,13,S Yadav,H Patel,0,0,,NA
1,13,S Yadav,H Patel,0,0,,NA
1,14,J Unadkat,S Ahmed,0,0,,NA
1,14,J Unadkat,S Ahmed,1,0,,NA
1,14,S Yadav,S Ahmed,6,0,,NA
1,14,S Yadav,S Ahmed,0,0,,NA
1,14,S Yadav,S Ahmed,4,0,,NA
1,14,S Yadav,S Ahmed,1,0,,NA
1,15,S Yadav,M Siraj,4,0,,NA
1,15,S Yadav,M Siraj,0,0,,NA
1,15,S Yadav,M Siraj,1,0,,NA
1,15,J Unadkat,M Siraj,2,0,,NA
1,15,J Unadkat,M Siraj,0,0,,NA
1,15,J Unadkat,M Siraj,0,0,,NA
1,16,S Yadav,W Hasaranga,0,0,,NA
1,16,S Yadav,W Hasaranga,1,0,,NA
1,16,J Unadkat,W Hasaranga,1,0,,NA
1,16,S Yadav,W Hasaranga,6,0,,NA
1,16,S Yadav,W Hasaranga,1,0,,NA
1,16,J Unadkat,W Hasaranga,0,0,,NA
1,17,S Yadav,H Patel,0,0,,NA
1,17,S Yadav,H Patel,0,0,,NA
1,17,S Yadav,H Patel,4,0,,NA
1,17,S Yadav,H Patel,1,0,,NA
1,17,J Unadkat,H Patel,4,0,,NA
1,17,J Unadkat,H Patel,2,0,,NA
1,18,S Yadav,M Siraj,6,0,,NA
1,18,S Yadav,M Siraj,2,0,,NA
1,18,S Yadav,M Siraj,0,0,,NA
1,18,S Yadav,M Siraj,1,0,,NA
1,18,J Unadkat,M Siraj,1,0,,NA
1,18,S Yadav,M Siraj,6,0,,NA
1,18,S Yadav,M Siraj,6,0,,NA
1,19,J Unadkat,H Patel,0,0,,NA
1,19,J Unadkat,H Patel,0,0,,NA
1,19,J Unadkat,H Patel,1,0,,NA
1,19,S Yadav,H Patel,0,0,,NA
1,19,S Yadav,H Patel,0,0,,NA
1,19,S Yadav,H Patel,6,0,,NA
2,0,F du Plessis,B Thampi,0,0,,NA
2,0,F du Plessis,B Thampi,0,0,,NA
2,0,F du Plessis,B Thampi,0,0,,NA
2,0,F du Plessis,B Thampi,0,0,,NA
2,0,A Rawat,B Thampi,0,0,,NA
2,0,A Rawat,B Thampi,0,0,,NA
2,1,F du Plessis,J Unadkat,1,0,,NA
2,1,A Rawat,J Unadkat,0,0,,NA
2,1,A Rawat,J Unadkat,0,0,,NA
2,1,A Rawat,J Unadkat,6,0,,NA
2,1,A Rawat,J Unadkat,6,0,,NA
2,1,A Rawat,J Unadkat,0,0,,NA
2,2,F du Plessis,J Bumrah,1,0,,NA
2,2,A Rawat,J Bumrah,2,0,,NA
2,2,A Rawat,J Bumrah,0,0,,NA
2,2,F du Plessis,J Bumrah,1,0,,NA
2,2,A Rawat,J Bumrah,0,0,,NA
2,2,F du Plessis,J Bumrah,1,0,,NA
2,3,F du Plessis,B Thampi,0,0,,NA
2,3,F du Plessis,B Thampi,1,0,,NA
2,3,A Rawat,B Thampi,0,0,,NA
2,3,A Rawat,B Thampi,0,0,,NA
2,3,A Rawat,B Thampi,1,0,,NA
2,3,F du Plessis,B Thampi,1,0,,NA
2,3,A Rawat,B Thampi,1,0,,NA
2,4,A Rawat,M Ashwin,1,0,,NA
2,4,F du Plessis,M Ashwin,0,0,,NA
2,4,F du Plessis,M Ashwin,0,0,,NA
2,4,F du Plessis,M Ashwin,0,0,,NA
2,4,F du Plessis,M Ashwin,0,0,,NA
2,4,F du Plessis,M Ashwin,0,0,,NA
2,5,A Rawat,J Bumrah,2,0,,NA
2,5,A Rawat,J Bumrah,0,0,,NA
2,5,A Rawat,J Bumrah,0,0,,NA
2,5,A Rawat,J Bumrah,0,0,,NA
2,5,A Rawat,J Bumrah,1,0,,NA
2,5,F du Plessis,J Bumrah,0,0,,NA
2,6,A Rawat,M Ashwin,6,0,,NA
2,6,A Rawat,M Ashwin,1,0,,NA
2,6,F du Plessis,M Ashwin,4,0,,NA
2,6,F du Plessis,M Ashwin,2,0,,NA
2,6,F du Plessis,M Ashwin,1,0,,NA
2,6,A Rawat,M Ashwin,0,0,,NA
2,6,A Rawat,M Ashwin,0,0,,NA
2,7,F du Plessis,K Pollard,1,0,,NA
2,7,A Rawat,K Pollard,1,0,,NA
2,7,F du Plessis,K Pollard,1,0,,NA
2,7,A Rawat,K Pollard,1,0,,NA
2,7,F du Plessis,K Pollard,0,0,,NA
2,7,F du Plessis,K Pollard,1,0,,NA
2,8,F du Plessis,J Unadkat,0,1,caught,S Yadav
2,8,V Kohli,J Unadkat,0,0,,NA
2,8,V Kohli,J Unadkat,0,0,,NA
2,8,V Kohli,J Unadkat,1,0,,NA
2,8,A Rawat,J Unadkat,1,0,,NA
2,8,V Kohli,J Unadkat,1,0,,NA
2,9,V Kohli,K Pollard,1,0,,NA
2,9,A Rawat,K Pollard,0,0,,NA
2,9,A Rawat,K Pollard,1,0,,NA
2,9,V Kohli,K Pollard,4,0,,NA
2,9,V Kohli,K Pollard,1,0,,NA
2,9,A Rawat,K Pollard,1,0,,NA
2,10,A Rawat,M Ashwin,4,0,,NA
2,10,A Rawat,M Ashwin,1,0,,NA
2,10,V Kohli,M Ashwin,0,0,,NA
2,10,V Kohli,M Ashwin,4,0,,NA
2,10,V Kohli,M Ashwin,1,0,,NA
2,10,A Rawat,M Ashwin,0,0,,NA
2,11,V Kohli,B Thampi,4,0,,NA
2,11,V Kohli,B Thampi,0,0,,NA
2,11,V Kohli,B Thampi,0,0,,NA
2,11,V Kohli,B Thampi,1,0,,NA
2,11,A Rawat,B Thampi,6,0,,NA
2,11,A Rawat,B Thampi,4,0,,NA
2,12,V Kohli,J Unadkat,2,0,,NA
2,12,V Kohli,J Unadkat,1,0,,NA
2,12,A Rawat,J Unadkat,1,0,,NA
2,12,V Kohli,J Unadkat,1,0,,NA
2,12,A Rawat,J Unadkat,0,0,,NA
2,12,A Rawat,J Unadkat,1,0,,NA
2,13,A Rawat,J Bumrah,1,0,,NA
2,13,V Kohli,J Bumrah,1,0,,NA
2,13,A Rawat,J Bumrah,1,0,,NA
2,13,V Kohli,J Bumrah,4,0,,NA
2,13,V Kohli,J Bumrah,0,0,,NA
2,13,V Kohli,J Bumrah,3,0,,NA
2,14,V Kohli,B Thampi,4,0,,NA
2,14,V Kohli,B Thampi,2,0,,NA
2,14,V Kohli,B Thampi,0,0,,NA
2,14,V Kohli,B Thampi,1,0,,NA
2,14,A Rawat,B Thampi,1,0,,NA
2,14,V Kohli,B Thampi,1,0,,NA
2,15,V Kohli,K Pollard,1,0,,NA
2,15,A Rawat,K Pollard,1,0,,NA
2,15,V Kohli,K Pollard,1,0,,NA
2,15,A Rawat,K Pollard,0,0,,NA
2,15,A Rawat,K Pollard,0,0,,NA
2,15,A Rawat,K Pollard,6,0,,NA
2,15,A Rawat,K Pollard,1,0,,NA
2,16,A Rawat,J Unadkat,0,0,,NA
2,16,A Rawat,J Unadkat,6,0,,NA
2,16,A Rawat,J Unadkat,0,0,,NA
2,16,V Kohli,J Unadkat,0,0,,NA
2,16,V Kohli,J Unadkat,1,1,run out,R Singh
2,16,V Kohli,J Unadkat,1,0,,NA
2,17,V Kohli,J Bumrah,2,0,,NA
2,17,V Kohli,J Bumrah,1,0,,NA
2,17,K Karthik,J Bumrah,1,0,,NA
2,17,V Kohli,J Bumrah,0,0,,NA
2,17,V Kohli,J Bumrah,3,0,,NA
2,17,K Karthik,J Bumrah,6,0,,NA
2,18,V Kohli,D Brevis,0,1,,lbw
2,18,G Maxwell,D Brevis,4,0,,NA
2,18,G Maxwell,D Brevis,4,0,,NA
1,0,R Uthappa,B Kumar,0,0,,NA
1,0,R Uthappa,B Kumar,4,0,,NA
1,0,R Uthappa,B Kumar,2,0,,NA
1,0,R Uthappa,B Kumar,2,0,,NA
1,0,R Uthappa,B Kumar,0,0,,NA
1,0,R Uthappa,B Kumar,0,0,,NA
1,1,R Gaikwad,M Jansen,0,0,,NA
1,1,R Gaikwad,M Jansen,1,0,,NA
1,1,R Uthappa,M Jansen,0,0,,NA
1,1,R Uthappa,M Jansen,3,0,,NA
1,1,R Gaikwad,M Jansen,0,0,,NA
1,1,R Gaikwad,M Jansen,4,0,,NA
1,2,R Uthappa,B Kumar,3,0,,NA
1,2,R Gaikwad,B Kumar,1,0,,NA
1,2,R Uthappa,B Kumar,1,0,,NA
1,2,R Gaikwad,B Kumar,0,0,,NA
1,2,R Gaikwad,B Kumar,0,0,,NA
1,2,R Gaikwad,B Kumar,4,0,,NA
1,3,R Uthappa,W Sundar,0,1,caught,A Markram
1,3,M Ali,W Sundar,1,0,,NA
1,3,R Gaikwad,W Sundar,0,0,,NA
1,3,R Gaikwad,W Sundar,0,0,,NA
1,3,R Gaikwad,W Sundar,2,0,,NA
1,3,R Gaikwad,W Sundar,4,0,,NA
1,4,M Ali,M Jansen,0,0,,NA
1,4,M Ali,M Jansen,0,0,,NA
1,4,M Ali,M Jansen,2,0,,NA
1,4,M Ali,M Jansen,0,0,,NA
1,4,M Ali,M Jansen,0,0,,NA
1,4,M Ali,M Jansen,2,0,,NA
1,5,R Gaikwad,T Natarajan,0,1,bowled,
1,5,A Rayudu,T Natarajan,0,0,,NA
1,5,A Rayudu,T Natarajan,1,0,,NA
1,5,M Ali,T Natarajan,4,0,,NA
1,5,M Ali,T Natarajan,0,0,,NA
1,5,M Ali,T Natarajan,0,0,,NA
1,6,A Rayudu,U Malik,0,0,,NA
1,6,A Rayudu,U Malik,0,0,,NA
1,6,A Rayudu,U Malik,4,0,,NA
1,6,A Rayudu,U Malik,0,0,,NA
1,6,A Rayudu,U Malik,0,0,,NA
1,6,A Rayudu,U Malik,0,0,,NA
1,7,M Ali,W Sundar,1,0,,NA
1,7,A Rayudu,W Sundar,1,0,,NA
1,7,M Ali,W Sundar,1,0,,NA
1,7,A Rayudu,W Sundar,1,0,,NA
1,7,M Ali,W Sundar,1,0,,NA
1,7,A Rayudu,W Sundar,1,0,,NA
1,8,A Rayudu,U Malik,1,0,,NA
1,8,M Ali,U Malik,0,0,,NA
1,8,M Ali,U Malik,4,0,,NA
1,8,M Ali,U Malik,2,0,,NA
1,8,M Ali,U Malik,1,0,,NA
1,8,A Rayudu,U Malik,4,0,,NA
1,9,M Ali,W Sundar,1,0,,NA
1,9,A Rayudu,W Sundar,1,0,,NA
1,9,M Ali,W Sundar,1,0,,NA
1,9,A Rayudu,W Sundar,1,0,,NA
1,9,M Ali,W Sundar,0,0,,NA
1,9,M Ali,W Sundar,1,0,,NA
1,10,M Ali,M Jansen,1,0,,NA
1,10,A Rayudu,M Jansen,4,0,,NA
1,10,A Rayudu,M Jansen,4,0,,NA
1,10,A Rayudu,M Jansen,0,0,,NA
1,10,A Rayudu,M Jansen,0,0,,NA
1,10,A Rayudu,M Jansen,1,0,,NA
1,11,A Rayudu,T Natarajan,1,0,,NA
1,11,M Ali,T Natarajan,1,0,,NA
1,11,A Rayudu,T Natarajan,1,0,,NA
1,11,M Ali,T Natarajan,1,0,,NA
1,11,A Rayudu,T Natarajan,1,0,,NA
1,11,M Ali,T Natarajan,1,0,,NA
1,12,M Ali,U Malik,2,0,,NA
1,12,M Ali,U Malik,6,0,,NA
1,12,M Ali,U Malik,4,0,,NA
1,12,M Ali,U Malik,1,0,,NA
1,12,A Rayudu,U Malik,0,0,,NA
1,12,A Rayudu,U Malik,0,0,,NA
1,13,M Ali,W Sundar,1,0,,NA
1,13,A Rayudu,W Sundar,0,0,,NA
1,13,A Rayudu,W Sundar,0,1,caught,A Markram
1,13,S Dube,W Sundar,1,0,,NA
1,13,M Ali,W Sundar,0,0,,NA
1,13,M Ali,W Sundar,1,0,,NA
1,14,M Ali,A Markram,1,0,,NA
1,14,S Dube,A Markram,0,0,,NA
1,14,S Dube,A Markram,1,0,,NA
1,14,M Ali,A Markram,6,0,,NA
1,14,M Ali,A Markram,0,1,caught,R Tripathi
1,14,R Jadeja,A Markram,0,0,,NA
1,15,S Dube,T Natarajan,1,0,,NA
1,15,R Jadeja,T Natarajan,1,0,,NA
1,15,S Dube,T Natarajan,0,1,caught,U Malik
1,15,MS Dhoni,T Natarajan,1,0,,NA
1,15,R Jadeja,T Natarajan,1,0,,NA
1,15,MS Dhoni,T Natarajan,1,0,,NA
1,16,MS Dhoni,B Kumar,1,0,,NA
1,16,R Jadeja,B Kumar,0,0,,NA
1,16,R Jadeja,B Kumar,2,0,,NA
1,16,R Jadeja,B Kumar,1,0,,NA
1,16,MS Dhoni,B Kumar,0,0,,NA
1,16,MS Dhoni,B Kumar,0,0,,NA
1,17,R Jadeja,M Jansen,4,0,,NA
1,17,R Jadeja,M Jansen,1,0,,NA
1,17,MS Dhoni,M Jansen,0,1,caught,U Malik
1,17,DJ Bravo,M Jansen,1,0,,NA
1,17,R Jadeja,M Jansen,2,0,,NA
1,17,R Jadeja,M Jansen,0,0,,NA
1,18,DJ Bravo,T Natarajan,1,0,,NA
1,18,R Jadeja,T Natarajan,0,0,,NA
1,18,R Jadeja,T Natarajan,1,0,,NA
1,18,DJ Bravo,T Natarajan,1,0,,NA
1,18,R Jadeja,T Natarajan,0,0,,NA
1,18,R Jadeja,T Natarajan,4,0,,NA
1,18,R Jadeja,T Natarajan,6,0,,NA
1,19,DJ Bravo,B Kumar,0,0,,NA
1,19,DJ Bravo,B Kumar,4,0,,NA
1,19,DJ Bravo,B Kumar,1,0,,NA
1,19,R Jadeja,B Kumar,0,0,,NA
1,19,R Jadeja,B Kumar,0,0,,NA
1,19,R Jadeja,B Kumar,0,1,caught,K Williamson
1,19,C Jordan,B Kumar,0,0,,NA
1,19,C Jordan,B Kumar,2,0,,NA
1,19,C Jordan,B Kumar,2,0,,NA
1,19,C Jordan,B Kumar,2,0,,NA
2,0,A Sharma,M Choudhary,1,0,,NA
2,0,K Williamson,M Choudhary,0,0,,NA
2,0,K Williamson,M Choudhary,0,0,,NA
2,0,K Williamson,M Choudhary,0,0,,NA
2,0,K Williamson,M Choudhary,0,0,,NA
2,0,K Williamson,M Choudhary,0,0,,NA
2,1,A Sharma,M Theekshana,0,0,,NA
2,1,A Sharma,M Theekshana,1,0,,NA
2,1,K Williamson,M Theekshana,0,0,,NA
2,1,K Williamson,M Theekshana,4,0,,NA
2,1,K Williamson,M Theekshana,0,0,,NA
2,1,K Williamson,M Theekshana,0,0,,NA
2,2,A Sharma,M Choudhary,1,0,,NA
2,2,K Williamson,M Choudhary,0,0,,NA
2,2,K Williamson,M Choudhary,1,0,,NA
2,2,A Sharma,M Choudhary,2,0,,NA
2,2,A Sharma,M Choudhary,0,0,,NA
2,2,A Sharma,M Choudhary,4,0,,NA
2,3,K Williamson,M Theekshana,1,0,,NA
2,3,A Sharma,M Theekshana,4,0,,NA
2,3,A Sharma,M Theekshana,1,0,,NA
2,3,K Williamson,M Theekshana,0,0,,NA
2,3,K Williamson,M Theekshana,1,0,,NA
2,3,A Sharma,M Theekshana,2,0,,NA
2,4,K Williamson,C Jordan,0,0,,NA
2,4,K Williamson,C Jordan,0,0,,NA
2,4,K Williamson,C Jordan,0,0,,NA
2,4,K Williamson,C Jordan,1,0,,NA
2,4,A Sharma,C Jordan,0,0,,NA
2,4,A Sharma,C Jordan,0,0,,NA
2,5,K Williamson,M Theekshana,1,0,,NA
2,5,A Sharma,M Theekshana,4,0,,NA
2,5,A Sharma,M Theekshana,1,0,,NA
2,5,K Williamson,M Theekshana,0,0,,NA
2,5,K Williamson,M Theekshana,1,0,,NA
2,5,A Sharma,M Theekshana,6,0,,NA
2,6,K Williamson,R Jadeja,0,0,,NA
2,6,K Williamson,R Jadeja,0,0,,NA
2,6,K Williamson,R Jadeja,2,0,,NA
2,6,K Williamson,R Jadeja,1,0,,NA
2,6,A Sharma,R Jadeja,2,0,,NA
2,6,A Sharma,R Jadeja,0,0,,NA
2,7,K Williamson,M Ali,1,0,,NA
2,7,A Sharma,M Ali,1,0,,NA
2,7,K Williamson,M Ali,1,0,,NA
2,7,A Sharma,M Ali,1,0,,NA
2,7,K Williamson,M Ali,6,0,,NA
2,7,K Williamson,M Ali,0,0,,NA
2,8,A Sharma,R Jadeja,1,0,,NA
2,8,K Williamson,R Jadeja,1,0,,NA
2,8,A Sharma,R Jadeja,2,0,,NA
2,8,A Sharma,R Jadeja,1,0,,NA
2,8,K Williamson,R Jadeja,1,0,,NA
2,8,A Sharma,R Jadeja,4,0,,NA
2,9,K Williamson,DJ Bravo,0,0,,NA
2,9,K Williamson,DJ Bravo,1,0,,NA
2,9,A Sharma,DJ Bravo,2,0,,NA
2,9,A Sharma,DJ Bravo,2,0,,NA
2,9,A Sharma,DJ Bravo,0,0,,NA
2,9,A Sharma,DJ Bravo,1,0,,NA
2,9,K Williamson,DJ Bravo,0,0,,NA
2,10,A Sharma,R Jadeja,1,0,,NA
2,10,K Williamson,R Jadeja,1,0,,NA
2,10,A Sharma,R Jadeja,1,0,,NA
2,10,K Williamson,R Jadeja,1,0,,NA
2,10,A Sharma,R Jadeja,2,0,,NA
2,10,A Sharma,R Jadeja,0,0,,NA
2,11,K Williamson,C Jordan,4,0,,NA
2,11,K Williamson,C Jordan,1,0,,NA
2,11,A Sharma,C Jordan,1,0,,NA
2,11,A Sharma,C Jordan,1,0,,NA
2,11,K Williamson,C Jordan,1,0,,NA
2,11,A Sharma,C Jordan,6,0,,NA
2,12,K Williamson,M Choudhary,0,1,caught,M Ali
2,12,R Tripathi,M Choudhary,1,0,,NA
2,12,A Sharma,M Choudhary,0,0,,NA
2,12,A Sharma,M Choudhary,1,0,,NA
2,12,R Tripathi,M Choudhary,6,0,,NA
2,12,R Tripathi,M Choudhary,0,0,,NA
2,13,A Sharma,DJ Bravo,4,0,,NA
2,13,A Sharma,DJ Bravo,0,0,,NA
2,13,A Sharma,DJ Bravo,1,0,,NA
2,13,R Tripathi,DJ Bravo,4,0,,NA
2,13,R Tripathi,DJ Bravo,1,0,,NA
2,13,A Sharma,DJ Bravo,1,0,,NA
2,14,A Sharma,M Choudhary,0,0,,NA
2,14,A Sharma,M Choudhary,1,0,,NA
2,14,R Tripathi,M Choudhary,1,0,,NA
2,14,A Sharma,M Choudhary,6,0,,NA
2,14,A Sharma,M Choudhary,1,0,,NA
2,14,R Tripathi,M Choudhary,4,0,,NA
2,15,A Sharma,M Theekshana,1,0,,NA
2,15,R Tripathi,M Theekshana,1,0,,NA
2,15,A Sharma,M Theekshana,1,0,,NA
2,15,R Tripathi,M Theekshana,1,0,,NA
2,15,A Sharma,M Theekshana,0,0,,NA
2,15,A Sharma,M Theekshana,0,0,,NA
2,16,R Tripathi,C Jordan,6,0,,NA
2,16,R Tripathi,C Jordan,4,0,,NA
2,16,R Tripathi,C Jordan,1,0,,NA
2,16,A Sharma,C Jordan,1,0,,NA
2,16,R Tripathi,C Jordan,4,0,,NA
2,16,R Tripathi,C Jordan,1,0,,NA
2,16,A Sharma,C Jordan,1,0,,NA
2,17,A Sharma,DJ Bravo,0,0,,NA
2,17,A Sharma,DJ Bravo,0,1,caught,C Jordan
2,17,N Pooran,DJ Bravo,4,0,,NA
2,17,N Pooran,DJ Bravo,0,0,,NA
2,17,N Pooran,DJ Bravo,1,0,,NA
2,17,R Tripathi,DJ Bravo,4,0,,NA
1,0,M Agarwal,M Shami,0,0,,NA
1,0,M Agarwal,M Shami,0,0,,NA
1,0,M Agarwal,M Shami,0,0,,NA
1,0,M Agarwal,M Shami,4,0,,NA
1,0,M Agarwal,M Shami,0,0,,NA
1,0,M Agarwal,M Shami,1,0,,NA
1,1,M Agarwal,H Pandya,0,0,,NA
1,1,S Dhawan,H Pandya,4,0,,NA
1,1,S Dhawan,H Pandya,0,0,,NA
1,1,S Dhawan,H Pandya,1,0,,NA
1,1,M Agarwal,H Pandya,0,0,,NA
1,1,M Agarwal,H Pandya,0,1,caught,R Khan
1,2,S Dhawan,M Shami,4,0,,NA
1,2,S Dhawan,M Shami,0,0,,NA
1,2,S Dhawan,M Shami,1,0,,NA
1,2,J Bairstow,M Shami,4,0,,NA
1,2,J Bairstow,M Shami,0,0,,NA
1,2,J Bairstow,M Shami,0,0,,NA
1,3,S Dhawan,H Pandya,0,0,,NA
1,3,S Dhawan,H Pandya,0,0,,NA
1,3,S Dhawan,H Pandya,1,0,,NA
1,3,J Bairstow,H Pandya,0,0,,NA
1,3,J Bairstow,H Pandya,0,0,,NA
1,3,J Bairstow,H Pandya,4,0,,NA
1,4,S Dhawan,L Ferguson,4,0,,NA
1,4,S Dhawan,L Ferguson,4,0,,NA
1,4,S Dhawan,L Ferguson,1,0,,NA
1,4,J Bairstow,L Ferguson,0,0,,NA
1,4,J Bairstow,L Ferguson,0,1,caught,R Tewatia
1,4,L Livingstone,L Ferguson,4,0,,NA
1,5,S Dhawan,R Khan,1,0,,NA
1,5,L Livingstone,R Khan,1,0,,NA
1,5,S Dhawan,R Khan,0,0,,NA
1,5,S Dhawan,R Khan,2,0,,NA
1,5,S Dhawan,R Khan,0,0,,NA
1,5,S Dhawan,R Khan,1,0,,NA
1,6,S Dhawan,L Ferguson,0,0,,NA
1,6,S Dhawan,L Ferguson,0,0,,NA
1,6,S Dhawan,L Ferguson,2,0,,NA
1,6,S Dhawan,L Ferguson,1,0,,NA
1,6,L Livingstone,L Ferguson,1,0,,NA
1,6,S Dhawan,L Ferguson,2,0,,NA
1,7,L Livingstone,D Nalkande,0,0,,NA
1,7,L Livingstone,D Nalkande,1,0,,NA
1,7,S Dhawan,D Nalkande,0,0,,NA
1,7,S Dhawan,D Nalkande,1,0,,NA
1,7,L Livingstone,D Nalkande,6,0,,NA
1,7,L Livingstone,D Nalkande,1,0,,NA
1,7,S Dhawan,D Nalkande,1,0,,NA
1,8,S Dhawan,R Khan,2,0,,NA
1,8,S Dhawan,R Khan,1,0,,NA
1,8,L Livingstone,R Khan,0,0,,NA
1,8,L Livingstone,R Khan,6,0,,NA
1,8,L Livingstone,R Khan,1,0,,NA
1,8,S Dhawan,R Khan,0,0,,NA
1,9,L Livingstone,D Nalkande,6,0,,NA
1,9,L Livingstone,D Nalkande,4,0,,NA
1,9,L Livingstone,D Nalkande,0,0,,NA
1,9,L Livingstone,D Nalkande,1,0,,NA
1,9,S Dhawan,D Nalkande,1,0,,NA
1,9,L Livingstone,D Nalkande,4,0,,NA
1,10,S Dhawan,R Khan,0,1,caught,M Wade
1,10,J Sharma,R Khan,0,0,,NA
1,10,J Sharma,R Khan,1,0,,NA
1,10,L Livingstone,R Khan,1,0,,NA
1,10,J Sharma,R Khan,2,0,,NA
1,10,J Sharma,R Khan,0,0,,NA
1,11,L Livingstone,H Pandya,1,0,,NA
1,11,J Sharma,H Pandya,4,0,,NA
1,11,J Sharma,H Pandya,0,0,,NA
1,11,J Sharma,H Pandya,3,0,,NA
1,11,L Livingstone,H Pandya,0,0,,NA
1,11,L Livingstone,H Pandya,0,0,,NA
1,11,L Livingstone,H Pandya,1,0,,NA
1,12,L Livingstone,R Tewatia,4,0,,NA
1,12,L Livingstone,R Tewatia,1,0,,NA
1,12,J Sharma,R Tewatia,6,0,,NA
1,12,J Sharma,R Tewatia,6,0,,NA
1,12,J Sharma,R Tewatia,1,0,,NA
1,12,L Livingstone,R Tewatia,6,0,,NA
1,13,J Sharma,D Nalkande,0,1,caught,S Gill
1,13,O Smith,D Nalkande,0,1,caught,S Gill
1,13,MS Khan,D Nalkande,1,0,,NA
1,13,L Livingstone,D Nalkande,4,0,,NA
1,13,L Livingstone,D Nalkande,4,0,,NA
1,13,L Livingstone,D Nalkande,1,0,,NA
1,14,L Livingstone,M Shami,1,0,,NA
1,14,MS Khan,M Shami,0,0,,NA
1,14,MS Khan,M Shami,6,0,,NA
1,14,MS Khan,M Shami,6,0,,NA
1,14,MS Khan,M Shami,1,0,,NA
1,14,L Livingstone,M Shami,4,0,,NA
